path,dataset_type,defect_type,label,round,split
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10135_png.rf.9ee8dee86f1c0ca785eb5832e6a31a70_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10135_png.rf.9ee8dee86f1c0ca785eb5832e6a31a70_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10135_png.rf.9ee8dee86f1c0ca785eb5832e6a31a70_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10145_png.rf.fb63d1e8718f6e7605aab87d4da2c5c7_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10145_png.rf.fb63d1e8718f6e7605aab87d4da2c5c7_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10145_png.rf.fb63d1e8718f6e7605aab87d4da2c5c7_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10157_png.rf.f2ca8fc0aacd9adb32bbfff9ad4354a8_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10157_png.rf.f2ca8fc0aacd9adb32bbfff9ad4354a8_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10157_png.rf.f2ca8fc0aacd9adb32bbfff9ad4354a8_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10157_png.rf.f2ca8fc0aacd9adb32bbfff9ad4354a8_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10157_png.rf.f2ca8fc0aacd9adb32bbfff9ad4354a8_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10159_png.rf.add33d5179a4dcb6c5ac65cc80e72d7d_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10159_png.rf.add33d5179a4dcb6c5ac65cc80e72d7d_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10159_png.rf.add33d5179a4dcb6c5ac65cc80e72d7d_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10159_png.rf.add33d5179a4dcb6c5ac65cc80e72d7d_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10159_png.rf.add33d5179a4dcb6c5ac65cc80e72d7d_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10201_png.rf.a2d8b20a4ffa74676ddbe47dab9ea740_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10201_png.rf.a2d8b20a4ffa74676ddbe47dab9ea740_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10201_png.rf.a2d8b20a4ffa74676ddbe47dab9ea740_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10206_png.rf.e7f24ae765e35f7cd808c4f5a9ac9eed_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10206_png.rf.e7f24ae765e35f7cd808c4f5a9ac9eed_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10206_png.rf.e7f24ae765e35f7cd808c4f5a9ac9eed_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10206_png.rf.e7f24ae765e35f7cd808c4f5a9ac9eed_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10206_png.rf.e7f24ae765e35f7cd808c4f5a9ac9eed_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10208_png.rf.92b0c20b6e9ae760a70e77d0534fe9ce_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10208_png.rf.92b0c20b6e9ae760a70e77d0534fe9ce_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10208_png.rf.92b0c20b6e9ae760a70e77d0534fe9ce_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10208_png.rf.92b0c20b6e9ae760a70e77d0534fe9ce_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10208_png.rf.92b0c20b6e9ae760a70e77d0534fe9ce_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10223_png.rf.4d1201d5f9d9d9b76c40e53d21253c3e_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10223_png.rf.4d1201d5f9d9d9b76c40e53d21253c3e_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10223_png.rf.4d1201d5f9d9d9b76c40e53d21253c3e_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10223_png.rf.4d1201d5f9d9d9b76c40e53d21253c3e_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10223_png.rf.4d1201d5f9d9d9b76c40e53d21253c3e_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10244_png.rf.45aa368808839bff74c11be703f20c6a_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10244_png.rf.45aa368808839bff74c11be703f20c6a_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10244_png.rf.45aa368808839bff74c11be703f20c6a_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10244_png.rf.45aa368808839bff74c11be703f20c6a_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10244_png.rf.45aa368808839bff74c11be703f20c6a_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10247_png.rf.e6374ea3d45d8ac9086cd52adf46239c_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10247_png.rf.e6374ea3d45d8ac9086cd52adf46239c_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10247_png.rf.e6374ea3d45d8ac9086cd52adf46239c_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10247_png.rf.e6374ea3d45d8ac9086cd52adf46239c_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10247_png.rf.e6374ea3d45d8ac9086cd52adf46239c_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10247_png.rf.e6374ea3d45d8ac9086cd52adf46239c_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10254_png.rf.2912e9e828dc1ad0703d650674eb07d1_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10254_png.rf.2912e9e828dc1ad0703d650674eb07d1_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10254_png.rf.2912e9e828dc1ad0703d650674eb07d1_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10254_png.rf.2912e9e828dc1ad0703d650674eb07d1_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10254_png.rf.2912e9e828dc1ad0703d650674eb07d1_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10254_png.rf.2912e9e828dc1ad0703d650674eb07d1_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10258_png.rf.55e12425d01ed2d44e543a58cc51ef46_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10258_png.rf.55e12425d01ed2d44e543a58cc51ef46_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10258_png.rf.55e12425d01ed2d44e543a58cc51ef46_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10258_png.rf.55e12425d01ed2d44e543a58cc51ef46_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10258_png.rf.55e12425d01ed2d44e543a58cc51ef46_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10258_png.rf.55e12425d01ed2d44e543a58cc51ef46_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10266_png.rf.da1203e7305542a0b32297df031c4078_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10266_png.rf.da1203e7305542a0b32297df031c4078_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10266_png.rf.da1203e7305542a0b32297df031c4078_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10266_png.rf.da1203e7305542a0b32297df031c4078_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10266_png.rf.da1203e7305542a0b32297df031c4078_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10273_png.rf.9821d35f1612652e7d86ca0df281df4f_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10273_png.rf.9821d35f1612652e7d86ca0df281df4f_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10273_png.rf.9821d35f1612652e7d86ca0df281df4f_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10273_png.rf.9821d35f1612652e7d86ca0df281df4f_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10281_png.rf.8c6a38ccaaa46d3b44f5d019189170c9_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10281_png.rf.8c6a38ccaaa46d3b44f5d019189170c9_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10281_png.rf.8c6a38ccaaa46d3b44f5d019189170c9_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10301--copy-_png.rf.c03f81f68c629f1b61f36232a08af9e3_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10301--copy-_png.rf.c03f81f68c629f1b61f36232a08af9e3_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10301--copy-_png.rf.c03f81f68c629f1b61f36232a08af9e3_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10301--copy-_png.rf.c03f81f68c629f1b61f36232a08af9e3_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10301--copy-_png.rf.c03f81f68c629f1b61f36232a08af9e3_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10304_png.rf.1ac8ccfacb28886d6b81d1a398c3da91_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10304_png.rf.1ac8ccfacb28886d6b81d1a398c3da91_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10304_png.rf.1ac8ccfacb28886d6b81d1a398c3da91_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10304_png.rf.1ac8ccfacb28886d6b81d1a398c3da91_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10304_png.rf.1ac8ccfacb28886d6b81d1a398c3da91_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10309_png.rf.2ef6e6c8bd0e3506de543260f4f605ed_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10309_png.rf.2ef6e6c8bd0e3506de543260f4f605ed_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10309_png.rf.2ef6e6c8bd0e3506de543260f4f605ed_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10309_png.rf.2ef6e6c8bd0e3506de543260f4f605ed_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10309_png.rf.2ef6e6c8bd0e3506de543260f4f605ed_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10309_png.rf.2ef6e6c8bd0e3506de543260f4f605ed_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10312_png.rf.eb0d712af1ab5800b038da7a3a7ea2bb_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10312_png.rf.eb0d712af1ab5800b038da7a3a7ea2bb_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10312_png.rf.eb0d712af1ab5800b038da7a3a7ea2bb_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10312_png.rf.eb0d712af1ab5800b038da7a3a7ea2bb_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10337_png.rf.7f440a130d061c972744488996be5eb6_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10337_png.rf.7f440a130d061c972744488996be5eb6_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10337_png.rf.7f440a130d061c972744488996be5eb6_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10337_png.rf.7f440a130d061c972744488996be5eb6_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10337_png.rf.7f440a130d061c972744488996be5eb6_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10345_png.rf.2d64fd39270065db8fabc4510776e56b_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10345_png.rf.2d64fd39270065db8fabc4510776e56b_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10345_png.rf.2d64fd39270065db8fabc4510776e56b_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10352_png.rf.3f2922fd2357f2a790f60060e742a750_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10352_png.rf.3f2922fd2357f2a790f60060e742a750_v3_aug2.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10352_png.rf.3f2922fd2357f2a790f60060e742a750_v3_aug3.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10352_png.rf.3f2922fd2357f2a790f60060e742a750_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10383_png.rf.3abfcb298a620c165aaee09caf2c46a4_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10383_png.rf.3abfcb298a620c165aaee09caf2c46a4_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10383_png.rf.3abfcb298a620c165aaee09caf2c46a4_v3_aug4.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10383_png.rf.3abfcb298a620c165aaee09caf2c46a4_v3_aug5.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10396_png.rf.c25f50e44ffa5763db13b62e631b4d66_orig.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
/Users/danghyeonsong/HYUE/SWCapstone/data/split_versions/v3/pretrain/anomaly/10396_png.rf.c25f50e44ffa5763db13b62e631b4d66_v3_aug1.jpg,Kolektor,surface_defect,anomaly,v3,v3_pool
