path,dataset_type,defect_type,label,round,split
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11164_png.rf.222f4546adf38bf3cfe0e03b31f3fc2f.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10986_png.rf.d458a00c73f6f714cd58be3f2d88adb9.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12145_png.rf.2e3eed54db59561f006ce493aff68eb9.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10215_png.rf.e72a92ade56fd249e951124a4f0ab056.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20307_png.rf.2d87c53c17f452515c4b170494ec6a9d.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/213.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10074_png.rf.eef9bc89d02378240b3c59551d602a0a.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20845_png.rf.cbf1651c33345a836de96afa99103da7.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/tile/normal/045.png,MVTec,tile,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11885_png.rf.d4feb8c164df7f1293bb77d96ef79e01.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11816_png.rf.3e5eb842a18b1299ab4abddf10944ccb.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10144_png.rf.587f350198187699dcda853710194625.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11672_png.rf.98b3394e7702654b2b27059913d77234.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/211.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/212.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10092_png.rf.f589eb7fccc371606e3800a0eb1a7fcf.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11841_png.rf.db4fa83034f7db3532a10b5737117266.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10531_png.rf.6a62506c098c0e16ff427fb88f3f4ab0.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10858_png.rf.7ab2ac96692f31a5c9a43b997d91bc2c.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/tile/normal/184.png,MVTec,tile,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11046_png.rf.cab12e03dc2a5924f1d7d04149115287.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20964_png.rf.3a14142c78ebecab2fc7c703f317581c.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20644_png.rf.c3e1c04dda401501286908f01923c62d.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11719_png.rf.1c6516de8b3c344de53d5dbe03f49f62.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/263.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10109_png.rf.e3dda0b901e95cae97bc5ab663b41a61.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10857_png.rf.dbf47896f5286b2e804c487a072930dd.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20511_png.rf.3d9919a7ec5461180f688ce38544ce2f.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11825_png.rf.d36b85a54a39e90e6d9b70c9442d6ecd.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10342_png.rf.de10072a95601b2549f1af2aa9e5133e.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20031_png.rf.459fbae49cd80a63966370dbbdec185c.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10411_png.rf.c5ec2563b0f2aed2daa2423f93792544.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10880_png.rf.012419da5cd764823992a8e762d9cced.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20343_png.rf.e9ab1b837f0980014dbb990bac4017cb.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10521_png.rf.fec91daad60bb8f930eee04292cfc989.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/tile/normal/049.png,MVTec,tile,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11932_png.rf.1175535691c995e53355e6a7b84fdab0.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/127.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11301_png.rf.2cba3948e2bba9f77ad91c676f06431d.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11863_png.rf.e94fffc30ed862e8db8fb7b014618214.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/104.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/182.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20527_png.rf.78d748a90a5e11fd2b07664b8ee78900.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20212_png.rf.9784fa1b961ca6d4605b99982feb5800.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20076_png.rf.1ab7dcb05270b7ff17194ac04e2c519e.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11478_png.rf.444779449e151f24fa7a1cd74611f426.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12273_png.rf.8c8113d792a3d5338e5baeef057baf14.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20462_png.rf.a1156bde4c22bce58016bf4444577239.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10161_png.rf.b96779a875f43e102bd9af219a7a42a8.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10221_png.rf.274920a064ec586f146711f72182fcea.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20780_png.rf.42a454e8ee1f956d302db9a31a784eb5.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/101.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12239_png.rf.827ef39ea1f393a5cde88c0750273415.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/tile/normal/102.png,MVTec,tile,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/tile/normal/146.png,MVTec,tile,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/050.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11698_png.rf.c71b89488f5fe9d85c07f43275674c00.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/204.png,MVTec,metal_nut,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/tile/normal/148.png,MVTec,tile,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/tile/normal/208.png,MVTec,tile,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20218_png.rf.f73493d85950826da315b3117afec198.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20080_png.rf.fcfdc46f0dc534796392ac7345367cd8.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11871_png.rf.9ba876db6ea79b39e06373d921665a25.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11375_png.rf.86d9b1985ef6c1fef1a879415ce872af.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10832_png.rf.79afba4fb099868c49c3f7dd1aeea959.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10922_png.rf.d69989cdd6d41a3c36614cf3b907b93e.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/107.png,MVTec,metal_nut,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/151.png,MVTec,metal_nut,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12227_png.rf.e245bca6e8f05db1a3a8d19cad3263ba.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11654_png.rf.298e049d9c8ad201a179ff6d51414d72.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/030.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/125.png,MVTec,metal_nut,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10150_png.rf.55cc4db3a26e8c3124eb97351a2b32b5.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/tile/normal/206.png,MVTec,tile,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12011_png.rf.d12d08be058575aa94944ae7cd67b32f.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12100_png.rf.e7e5b2b8bc60d64b7cae0ffe67ede2c4.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20405_png.rf.95fd6fdd5ebb77778b61b0b3d083764d.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12111_png.rf.79cfbde39f19f1c89e1de4d8125b783d.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12016_png.rf.8df0333463bfc5249f75e4ddecf090d3.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11241_png.rf.488dbefb8e49d6c605a788ad4aeb03fc.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/249.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11581_png.rf.fcf3fdd6f8d3007a10bbd1015595efea.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10501_png.rf.edff9af8c3753f51380ac224a4e6d7a4.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20746_png.rf.e8424225bf03aaef1dcebbee307f3050.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20410_png.rf.d10fcfd0a0f0bb17062c640788789a66.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10518_png.rf.e320ae779562c5eb67444a90881881b1.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/063.png,MVTec,metal_nut,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11340_png.rf.0608e0dfc76282e4999e068ab4276f35.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20317_png.rf.34acf91def21ebf0dad7a72798062e82.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12030_png.rf.0ab49ef84f92ab54328e81edbfd24a88.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12229_png.rf.7498db079a1d14e9e7ae73b686860793.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20753_png.rf.a877d4f6ca9aa0c8dac93d9566d49635.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10737_png.rf.e5e4bf9e1484956039fe91d333b95809.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/105.png,MVTec,metal_nut,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10992_png.rf.32e44d5a9de4da6a0341bc3f0fc5f980.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10873_png.rf.6f078ae6aad0ae0fe354f69e8be20d90.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12259_png.rf.7920c2606cfd46b59ee80c187481ae9d.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11283_png.rf.a754ff1b8ceede1d5fa15589dda1c241.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20116_png.rf.a035741d62c80a7fa8cb8e4917a424e5.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/tile/normal/056.png,MVTec,tile,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12095_png.rf.be7c842905a63ef791105a83b27e19c2.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12209_png.rf.fffb8c9251e500413a8e8baf2eccdc55.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10964_png.rf.7747c7a7ebe034b261f6738ccf5bdbae.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10043_png.rf.2c7a13bf103b9b92b1caae249fc584b8.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10751_png.rf.617b86694d3fa9854749af3f1fc95065.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11316_png.rf.6d9ec42c3dc6e4e8b09b8f5bedf15375.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20866_png.rf.61da508acada8323a77e8a770ee8d0f8.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/027.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11408_png.rf.2ea5e21b43d086bcd2489d10161d125c.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10134_png.rf.3f59f320f0c6ff35123b116e3ba7dd3e.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/056.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11024_png.rf.82d903ab54ac4635f9570b960b7307bd.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20488_png.rf.10be0e6ba219eb15fefffa48194b10ac.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10665_png.rf.f75a5fc92094dcc2f3e6c1d5eb4a0659.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11288_png.rf.4cad57f037e0f63534b256408bee1823.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11341_png.rf.78745f223b6764e791ca467546495245.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12158_png.rf.8dd06bbcbdceffc2e75f017b4b6f84d1.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10200_png.rf.cf83b85f30f85e046b34d4eca58a5f19.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11151_png.rf.6e768250eb230e5e97d1a14f2705a28b.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20542_png.rf.35645aee54bde7cc76635baf4f39ac4b.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11896_png.rf.aa00b87222938fe788aac3d27be0629a.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12271_png.rf.8ca2a887684e8587a9a98d48b3f8e165.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/004.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/133.png,MVTec,metal_nut,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11707_png.rf.9bf2b90f00140ccd20947cc53349eda1.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12007_png.rf.70e69740df737ce10b4ddebfe55264d8.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11159_png.rf.eb5aba276c350437ce54e0766acad77c.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20578_png.rf.17a94ebd19b47c41561492b1dceb2cb2.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10702_png.rf.78325b766db39002be25a7bd7f4820ab.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10603_png.rf.6acdbd5c358df39ea3b732f95d648705.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/tile/normal/076.png,MVTec,tile,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/193.png,MVTec,metal_nut,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20174_png.rf.8f04948f42d544cf3951075e8f496ee2.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10380_png.rf.d264bce1ebe495f0ada94a739b4b5b18.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/222.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20358_png.rf.5524df06a68c36f1cd6fcae0157db532.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12329_png.rf.dd764d16f974472b48b1959df43474a9.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/tile/normal/227.png,MVTec,tile,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10202_png.rf.60d9c257f8d5e7499d65cd42d894f3b4.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10572_png.rf.c0935c038728ed4f4b3e03516eff92fe.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10271_png.rf.b11dc6de7fcf53d3544536a433670934.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20220_png.rf.a9d955dcfdeccbf9e7f2a07be1cd9f0d.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/259.png,MVTec,grid,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12044_png.rf.9afcaf0168a9ad5e3c19e29730d0ae93.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10148_png.rf.ace15b2a5dbf3fb807e6a149a4606dac.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10190_png.rf.05dd5fade8031c0ffa77306b0a317c6f.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12013_png.rf.2f468b231537ef03c64962e1760e2183.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10267_png.rf.78ad23d966d125667efc1e8ed836ae20.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/017.png,MVTec,metal_nut,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20413_png.rf.4568f798d13fcf76d62afcdfdcaa5109.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20484_png.rf.087c8fdcb2c19434d88709125a031926.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20989_png.rf.848ac36d2220d3d83991d978049d1009.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/tile/normal/221.png,MVTec,tile,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/160.png,MVTec,metal_nut,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20437_png.rf.7ba7045bc789bcf9e40c3132d18dc687.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11744_png.rf.8b809e4b953b2a105827aae64a196445.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10453_png.rf.a6bfa0864b254e3c065c372b672d8723.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20616_png.rf.8383020dd6035160ae08b94ccb224b1c.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10412_png.rf.5fc18fd41776067e71f3843c8b77f99b.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20921_png.rf.4e0b9c16e8cb5b3fc98b3ed7a32f04e2.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12275_png.rf.25b86487c91b05d6608f7739fa10f434.jpg,Kolektor,surface_defect,normal,3,train_normal
/app/data/dataset_type/MVTec/defect_type/grid/normal/208.png,MVTec,grid,normal,3,train_normal
