path,dataset_type,defect_type,label,round,split
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20911_png.rf.94c8e031223b1e2e1fd614b53040ff2f.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Pitted/anomaly/PS_206.bmp,NEU,Pitted,anomaly,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/184.png,MVTec,metal_nut,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20304_png.rf.aa1cca17d63d3d764bb1dca09747f591.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11181_png.rf.f4520bd53c52f68b28c685a7d114631d.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Crazing/anomaly/Cr_20.bmp,NEU,Crazing,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10246_png.rf.d84ae2bf9f620a033aa6e044cc07263c.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/anomaly/20099_png.rf.1506a57551caa2287e9466547c054cea.jpg,Kolektor,surface_defect,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20015_png.rf.bf2fa34cdff9bba43ec709abc98dcaa6.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Patches/anomaly/Pa_146.bmp,NEU,Patches,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/anomaly/10678_png.rf.5beaa4093575a81f43cf1c5385873281.jpg,Kolektor,surface_defect,anomaly,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/tile/anomaly/rough/013.png,MVTec,tile,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11310_png.rf.e583d2480f5839538c685e17f4b86a09.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Rolled/anomaly/RS_217.bmp,NEU,Rolled,anomaly,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Crazing/anomaly/Cr_111.bmp,NEU,Crazing,anomaly,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/normal/209.png,MVTec,grid,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10074_png.rf.eef9bc89d02378240b3c59551d602a0a.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/126.png,MVTec,metal_nut,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12266_png.rf.5d26a0911c3a2d906d2cd40ed61b0961.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11125_png.rf.051959e4b09f896818d78ff27796eaa6.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/tile/normal/110.png,MVTec,tile,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10425_png.rf.ea93baa356b0658c54ceeb8889c7184c.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/125.png,MVTec,metal_nut,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10593_png.rf.30eee02a632789c5a608bda33175cb36.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Inclusion/anomaly/In_204.bmp,NEU,Inclusion,anomaly,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Scratches/anomaly/Sc_14.bmp,NEU,Scratches,anomaly,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/metal_nut/anomaly/bent/017.png,MVTec,metal_nut,anomaly,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Scratches/anomaly/Sc_167.bmp,NEU,Scratches,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10705_png.rf.2cdb3f4458a8a58d8cbc4dbf9e3268e7.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Patches/anomaly/Pa_217.bmp,NEU,Patches,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11973_png.rf.fc0e712bdf943ed98c62b0e80b0c6961.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10346_png.rf.55aaf776daa752b921bc73a6c9556daf.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Scratches/anomaly/Sc_148.bmp,NEU,Scratches,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20137_png.rf.4a2323cbfe9ad25c1807aa553f76f2d8.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Rolled/anomaly/RS_58.bmp,NEU,Rolled,anomaly,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/tile/normal/021.png,MVTec,tile,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/tile/normal/007.png,MVTec,tile,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20608_png.rf.ae6fbcc6cd3f15314b109c1590516c80.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10515_png.rf.3fe126151c7479c9e7d2d49df70e8246.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Pitted/anomaly/PS_144.bmp,NEU,Pitted,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20060_png.rf.8af420f73d9cfc8267c24d79923eaec1.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Crazing/anomaly/Cr_127.bmp,NEU,Crazing,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12239_png.rf.827ef39ea1f393a5cde88c0750273415.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/normal/126.png,MVTec,grid,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12011_png.rf.d12d08be058575aa94944ae7cd67b32f.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11164_png.rf.222f4546adf38bf3cfe0e03b31f3fc2f.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20202_png.rf.a0ad510af33206061d29e68449c5af92.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Scratches/anomaly/Sc_293.bmp,NEU,Scratches,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20518_png.rf.df420518ba82de6bb9e7d78e786abf34.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Pitted/anomaly/PS_231.bmp,NEU,Pitted,anomaly,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/normal/077.png,MVTec,grid,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Inclusion/anomaly/In_83.bmp,NEU,Inclusion,anomaly,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Rolled/anomaly/RS_250.bmp,NEU,Rolled,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20144_png.rf.e2c2f6e91e377c240364ac95e0bd56c3.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10348_png.rf.d7dad4146dee6f69c4745a699c39dade.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/169.png,MVTec,metal_nut,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10138_png.rf.c3c7d4dcdb897c08960be036ce4dc3d9.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Scratches/anomaly/Sc_291.bmp,NEU,Scratches,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12289_png.rf.bc8af99f2913685c1d5bb61c62e7aa77.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10961_png.rf.6cea1e0ee50d301e31318ca690a41109.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/normal/173.png,MVTec,grid,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Pitted/anomaly/PS_35.bmp,NEU,Pitted,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10715_png.rf.8f4cd7836dcf842fa1b4dcc7d148c963.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Pitted/anomaly/PS_255.bmp,NEU,Pitted,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20045_png.rf.6184eb4e4a2ff03321d067756868b9ad.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20601_png.rf.53c0ba69fe597d9660d52fa49a1c4daf.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/normal/023.png,MVTec,grid,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10960_png.rf.96ba6afe4134c29f7b5ac7e87e612c4b.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/tile/normal/127.png,MVTec,tile,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/tile/normal/025.png,MVTec,tile,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10754_png.rf.533c99cb1e243a133fbe3737aafcd751.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11925_png.rf.99f6f219192cf0fe266ca3f114480103.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11403_png.rf.2d7efbbd772ee0a01ada55449f95f6ba.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Scratches/anomaly/Sc_51.bmp,NEU,Scratches,anomaly,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/190.png,MVTec,metal_nut,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11556_png.rf.68f11b544d954ace34237a3f21e2eec9.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Scratches/anomaly/Sc_129.bmp,NEU,Scratches,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11352_png.rf.b17ace377c60eb5a9ca2116ef22075f0.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20595_png.rf.769534b44e069e26d71e1d13809890cc.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20394_png.rf.e0088f7393dfe370d33b91dc708e9a30.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20421_png.rf.c840df2f47812da821c8636a5cffa8c1.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Pitted/anomaly/PS_24.bmp,NEU,Pitted,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11594_png.rf.f7890fa1e8f79808b56c36d7878e4941.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20034_png.rf.dc7af22d2271bda5c56de52fa2f0b2a3.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20758_png.rf.3160e20a15f876e93fb58ccf6ebd5b3e.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12119_png.rf.ffc4fdff81dc191a2eb89c7a1a4cf444.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Patches/anomaly/Pa_231.bmp,NEU,Patches,anomaly,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/106.png,MVTec,metal_nut,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/anomaly/11088_png.rf.dfd21e0d0943cffb074d9d1b8960f401.jpg,Kolektor,surface_defect,anomaly,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Pitted/anomaly/PS_86.bmp,NEU,Pitted,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10813_png.rf.7fa5bcedc65f28a80def49c303137293.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12312_png.rf.2585d0b7f069c5ece3ed0e77e454a38c.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20514_png.rf.5a39d07fb9a2c077689fc4caa281a6f7.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Scratches/anomaly/Sc_236.bmp,NEU,Scratches,anomaly,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Rolled/anomaly/RS_19.bmp,NEU,Rolled,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10196_png.rf.d06374dc184ab222f220052b25ab1ebd.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/216.png,MVTec,metal_nut,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Patches/anomaly/Pa_78.bmp,NEU,Patches,anomaly,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/normal/254.png,MVTec,grid,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11845_png.rf.8d30de6161aae1cd309c5f69f58b1b1e.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12044_png.rf.9afcaf0168a9ad5e3c19e29730d0ae93.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10192_png.rf.e10c11860f28cb469e8c04fdc380c0a9.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12150_png.rf.22604d3b481ad074098312310e6a4442.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10607_png.rf.203078fb351985ca13db41ad786caa6b.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/anomaly/bent/003.png,MVTec,grid,anomaly,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Rolled/anomaly/RS_25.bmp,NEU,Rolled,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12038_png.rf.c53f12bfce273e6baff1e606001d487d.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10792_png.rf.b810cbdb115196a2c8a4f0c2fa76a941.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/tile/normal/192.png,MVTec,tile,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11677_png.rf.16f43025f482f9ec75843a19eb9a7134.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/tile/normal/104.png,MVTec,tile,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Crazing/anomaly/Cr_206.bmp,NEU,Crazing,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11784_png.rf.c1eaeda35e3c615905f8168988f64b80.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/anomaly/20744_png.rf.61fcca1a407bee864074716a08559512.jpg,Kolektor,surface_defect,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11076_png.rf.3e6aab15fb4647f5f73b99aafe2d7f96.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/normal/251.png,MVTec,grid,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/normal/178.png,MVTec,grid,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11245_png.rf.93198fbf1111cb76161f8554b1074d52.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/tile/normal/093.png,MVTec,tile,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Patches/anomaly/Pa_190.bmp,NEU,Patches,anomaly,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/normal/079.png,MVTec,grid,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/217.png,MVTec,metal_nut,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10747_png.rf.02639be37bd39d702ad901cdafb8df72.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12173_png.rf.72c56d06b42fb3d7b1c7961723dbe3c0.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Pitted/anomaly/PS_51.bmp,NEU,Pitted,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11721_png.rf.7631fe6d93f857ba9970b767362b7a71.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12015_png.rf.57ccc0651c8425dabdb4e38439b3ff84.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12324_png.rf.c4751092095a02f3334e6fc5bab5c741.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10745_png.rf.1695faf52d30a8faf8585e5102dde8d5.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Patches/anomaly/Pa_18.bmp,NEU,Patches,anomaly,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Rolled/anomaly/RS_57.bmp,NEU,Rolled,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20376_png.rf.886ad34478b40ad8ea45565fa4ffd54a.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11377_png.rf.539a2cc6513c4b0147fbe445fcc4f679.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Crazing/anomaly/Cr_28.bmp,NEU,Crazing,anomaly,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/tile/normal/045.png,MVTec,tile,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/12053_png.rf.a89b2d2899e47864484cf1b19bcb4fdd.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Patches/anomaly/Pa_55.bmp,NEU,Patches,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11161_png.rf.04ef2a7c7edb6b0d3fb6e8396a5ee8e9.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Rolled/anomaly/RS_253.bmp,NEU,Rolled,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10793_png.rf.eb796d62f23dfd31aa97fa50382f3d4e.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Patches/anomaly/Pa_9.bmp,NEU,Patches,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/20184_png.rf.0b90797767b3018ec40f05666a76e6a6.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10738_png.rf.564bd81e5afe3d6a15457e4cacb08eff.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/normal/193.png,MVTec,grid,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/tile/normal/226.png,MVTec,tile,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Scratches/anomaly/Sc_75.bmp,NEU,Scratches,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/anomaly/20804_png.rf.13a715eba8789c8d1dfdbf4f8af62ff4.jpg,Kolektor,surface_defect,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10872_png.rf.ca2a19ea7d1e4d71dfd1d157374c22c5.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11557_png.rf.b490ae10729b76012aa8681007b77090.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/anomaly/bent/002.png,MVTec,grid,anomaly,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Crazing/anomaly/Cr_117.bmp,NEU,Crazing,anomaly,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Rolled/anomaly/RS_153.bmp,NEU,Rolled,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11970_png.rf.d1ca51843feee92be25cdac4114ffdba.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/tile/normal/217.png,MVTec,tile,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10325_png.rf.bfe965cdfd347ac8b6feb94903c0aa37.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/092.png,MVTec,metal_nut,normal,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/metal_nut/normal/179.png,MVTec,metal_nut,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Patches/anomaly/Pa_44.bmp,NEU,Patches,anomaly,2,train_gate_mix
/app/data/dataset_type/MVTec/defect_type/grid/normal/128.png,MVTec,grid,normal,2,train_gate_mix
/app/data/dataset_type/NEU/defect_type/Crazing/anomaly/Cr_8.bmp,NEU,Crazing,anomaly,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11287_png.rf.77491249687ace1078272b88e47b77c8.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/11796_png.rf.575e5e3c1f6a203f595af01796c1616e.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
/app/data/dataset_type/Kolektor/defect_type/surface_defect/normal/10932_png.rf.d68a4a0b8e2a9109862adc31898921f8.jpg,Kolektor,surface_defect,normal,2,train_gate_mix
