path,dataset_type,defect_type,label,round,split
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/11141_png.rf.383f71756da238f366a82576e660ada7.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10326_png.rf.3719012bae5fa545e5e40ac462ad9280.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10001_png.rf.2648fea9fb6feaefefdb69936ed5c9b5.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10190_png.rf.05dd5fade8031c0ffa77306b0a317c6f.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/11795_png.rf.12dbae02b6b97090ea5a8f826a47df67.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20256_png.rf.bd794f482b8f8e457b2b16fd4269f6e3.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Patches/anomaly/Pa_9.bmp,NEU,Patches,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/11044_png.rf.56d4924ccbda94bf064696c022f5f065.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/11950_png.rf.4857e0071eb93417cef3f3f75986ad0a.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/11055_png.rf.0eb4169e0a0c3f35fe781dfdca2936ca.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20385_png.rf.edd6f54f1e5a72e30be3f80529b4aa2a.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/MVTec/defect_type/grid/anomaly/bent/008.png,MVTec,grid,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Pitted/anomaly/PS_39.bmp,NEU,Pitted,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20971_png.rf.12858955243cf1f6f74b68b0f3624204.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/11587_png.rf.764ea3938e0eccc0c555cc3423d131ad.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10840_png.rf.4b386876a1b656bb9836c6844dac657f.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10462_png.rf.629d1308c8245057817964daf3297d27.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/12063_png.rf.193853b36097572432c0b8d400b4f052.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Inclusion/anomaly/In_92.bmp,NEU,Inclusion,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10091_png.rf.55297dbaa02ac76f3474c5856428dbba.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10311_png.rf.cb3605cab2994f9edc3a091df85904f9.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Rolled/anomaly/RS_228.bmp,NEU,Rolled,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Pitted/anomaly/PS_185.bmp,NEU,Pitted,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10276_png.rf.0cac5b593f5cd491d51090eac9a81fb1.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Scratches/anomaly/Sc_123.bmp,NEU,Scratches,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/12171_png.rf.1d3d322014d98b94514c11d3546d0c1b.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20716_png.rf.10ec01d2f68015204af2dec3476c44b6.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10503_png.rf.75d9999d78da98d0846c16c3c0f66fb6.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Rolled/anomaly/RS_183.bmp,NEU,Rolled,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/MVTec/defect_type/metal_nut/anomaly/color/013.png,MVTec,metal_nut,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10049_png.rf.6a49ec323a396df8a91b1288d4f255e2.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/MVTec/defect_type/metal_nut/normal/151.png,MVTec,metal_nut,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Pitted/anomaly/PS_221.bmp,NEU,Pitted,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10495_png.rf.e07f08adeefaa3a8a791389225e94a5a.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/11503_png.rf.af1db76e4d05d18df1cb3ad4346d9c7d.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10746_png.rf.7ba5d2cad9eb9b6b8c6458f6090489f3.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Crazing/anomaly/Cr_27.bmp,NEU,Crazing,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/anomaly/11242_png.rf.009d751571746cfc29c015f44b678cb6.jpg,Kolektor,surface_defect,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20157_png.rf.359948cdc859107d03eb3e84ade4af04.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/12326_png.rf.fcd4e95614c6a25bf1d0cefd2e5dd43f.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/MVTec/defect_type/metal_nut/anomaly/flip/016.png,MVTec,metal_nut,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/11167_png.rf.94d175216bc50604ffbf0722335aeb99.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Rolled/anomaly/RS_216.bmp,NEU,Rolled,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20701_png.rf.71787f0837d0295ab5f9e43a03554808.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/11260_png.rf.8bf5282223fbb90e6b3a337787a54cfd.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Rolled/anomaly/RS_90.bmp,NEU,Rolled,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Pitted/anomaly/PS_36.bmp,NEU,Pitted,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20054_png.rf.e68a0779f3819f5bdf3838c76dbaf872.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/MVTec/defect_type/grid/normal/039.png,MVTec,grid,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20019_png.rf.da344936f84c771da5eb3b8f8f410ec3.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Rolled/anomaly/RS_5.bmp,NEU,Rolled,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Rolled/anomaly/RS_8.bmp,NEU,Rolled,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Scratches/anomaly/Sc_118.bmp,NEU,Scratches,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/MVTec/defect_type/tile/normal/011.png,MVTec,tile,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Inclusion/anomaly/In_220.bmp,NEU,Inclusion,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/MVTec/defect_type/metal_nut/normal/181.png,MVTec,metal_nut,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/anomaly/20959_png.rf.9fe54b79702620fde186ad112c9aa2d6.jpg,Kolektor,surface_defect,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Scratches/anomaly/Sc_105.bmp,NEU,Scratches,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10029_png.rf.577819ac9b74183674815f60067a82d2.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10280_png.rf.8aad863b711cbcaaf5f2abc652573b7f.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/11818_png.rf.fb48b2a19bdefde4e516b84df8fe21ea.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/anomaly/11923_png.rf.b1c525c486b7d35d5da79bd46ff884b8.jpg,Kolektor,surface_defect,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/MVTec/defect_type/tile/anomaly/glue_strip/008.png,MVTec,tile,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20852_png.rf.6be0f937e439f227fb9d145c7ffaaf16.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20831_png.rf.f99ff1b13dc75cc646cb7ce12458e443.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/11949_png.rf.8a6ef3e21bfa46a3e3781b9e63910d78.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/MVTec/defect_type/tile/normal/143.png,MVTec,tile,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/11782_png.rf.16b8d293c6517f2a0fd25807caee2c76.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Inclusion/anomaly/In_174.bmp,NEU,Inclusion,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Crazing/anomaly/Cr_141.bmp,NEU,Crazing,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Scratches/anomaly/Sc_262.bmp,NEU,Scratches,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10721_png.rf.f5f0a09c0a26dd2d11bdbff588de7a2e.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/anomaly/10266_png.rf.da1203e7305542a0b32297df031c4078.jpg,Kolektor,surface_defect,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/MVTec/defect_type/metal_nut/normal/117.png,MVTec,metal_nut,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20769_png.rf.de69f26bb74a175f6a4a33eb97361a40.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Pitted/anomaly/PS_22.bmp,NEU,Pitted,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20181_png.rf.788bbb0e712013a42cfdd5fc5c6b3170.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Rolled/anomaly/RS_250.bmp,NEU,Rolled,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Pitted/anomaly/PS_12.bmp,NEU,Pitted,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Patches/anomaly/Pa_66.bmp,NEU,Patches,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Rolled/anomaly/RS_144.bmp,NEU,Rolled,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/11783_png.rf.6b23cf30af2722277ece2afeb0b2bd86.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Pitted/anomaly/PS_110.bmp,NEU,Pitted,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20965_png.rf.ac396a8e942f04ad45a92b962672020b.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10224_png.rf.b3a5a723d8213c67ba7315c21b5a5839.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/MVTec/defect_type/metal_nut/anomaly/color/002.png,MVTec,metal_nut,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/10061_png.rf.3a5408ffacdfd57b07d3fe19282ffb64.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/MVTec/defect_type/tile/normal/051.png,MVTec,tile,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Inclusion/anomaly/In_144.bmp,NEU,Inclusion,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/MVTec/defect_type/tile/normal/084.png,MVTec,tile,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/Kolektor/defect_type/surface_defect/normal/20690_png.rf.bc4f119a9dfc3dbccdfdf58dd396f852.jpg,Kolektor,surface_defect,normal,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Crazing/anomaly/Cr_39.bmp,NEU,Crazing,anomaly,1,train_gate_mix
C:/ERICA/4-1/Capstone/final_dataset/dataset_type/NEU/defect_type/Inclusion/anomaly/In_130.bmp,NEU,Inclusion,anomaly,1,train_gate_mix
